Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Novavax,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Novavax,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Novavax,Series_Complete_Unk_Manuf,Series_Complete_Janssen_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Unk_Manuf_5Plus,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_5Plus,Additional_Doses_5Plus_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Second_Booster,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,Second_Booster_Janssen,Second_Booster_Moderna,Second_Booster_Pfizer,Second_Booster_Unk_Manuf,Administered_Bivalent,Admin_Bivalent_PFR,Admin_Bivalent_MOD,Dist_Bivalent_PFR,Dist_Bivalent_MOD,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
12/26/2020,52,DD2,147300,0,0,0,,0,0,0,0,0,0,34697,0,0,0,0,0,4460,29838,,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/16/2020,51,WY,4875,0,0,0,,0,842,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,IL,231250,0,0,0,,0,1825,0,0,0,0,97374,0,0,0,0,0,1855,95516,,3,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,NV,81100,0,0,0,,0,2633,0,0,0,0,20163,0,0,0,0,0,2413,17750,,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,AL,142725,0,0,0,,0,2911,0,0,0,0,16366,0,0,0,0,0,2049,14317,,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,KS,4259115,215500,1721420,2322195,,0,146195,,173721,192453,895737,3333130,,3332951,3104248,956496,111460,1282589,1937447,,1634,114410,,135945,140269,201161,3434757,1819477,62.5,,,1819306,74.2,1694090,76.5,487338,99.9,1548933,53.2,,,1548897,63.2,1444242,65.3,409443,86.1,109406,585868,853151,,508,,,,,109398,585860,853131,508,109304,585530,748962,446,17372,195224,196622,225,146304,9.4,,,,,146042,10.1,121945,15.5,94500,23.1,34920,110824,510,50,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,IH2,2231915,91500,1062500,1077915,,0,107159,,0,0,0,1730146,,1729506,1584265,315300,33875,839890,856251,,130,83068,,0,0,0,1730146,929358,44.6,,,928928,0,849013,0,160357,0,770718,37,,,770532,0,705418,0,132936,0,33689,369155,367868,,6,,,,,33668,369080,367778,6,33631,368848,302933,6,3178,74560,55197,1,55170,7.2,,,,,55040,7.8,40035,11.6,22080,16.6,11099,43912,55,104,,,,,,,,,,,,,,,,,,,,,,
05/10/2023,19,NE,5481710,152400,1647380,2905630,7400,0,283379,303944,338919,375889,1754380,3822190,3793971,3647301,3412154,1117112,96449,1240872,2124748,515,10726,197590,210364,225503,233976,357524,3839138,1425923,73.7,1412159,78.3,1345134,83.2,1244223,85.3,318755,95,1286860,66.5,1278092,70.9,1219736,75.4,1128474,77.4,297818,95,90057,433872,758745,186,2568,90040,427369,757950,2547,90027,427057,700015,2451,89943,426673,609469,2215,7102,143236,146396,1065,718168,55.8,716720,56.1,699462,57.3,664415,58.9,418372,72.2,240367,80.7,265916,443827,7164,1215,,245727,58.7,159724,66.5,131,107459,217348,692,348027,253678,94349,575480,193420,340508,18.9,332054,20.5,319161,21.9,151146,48.4
10/30/2021,43,WV,3176695,135700,1269240,1771755,,0,177256,,203917,221746,865559,1590407,,1589444,1516364,569586,42245,705232,842513,,417,88743,,102029,105848,155196,1615726,877316,49,,,876682,56.3,833491,58.2,296003,80.7,735285,41,,,734982,47.2,703536,49.1,263325,71.7,44299,319466,371260,,260,,,,,44285,319377,371060,260,44231,319163,339906,236,6849,133916,122453,107,44598,6.1,,,,,44552,6.3,36358,8,25612,9.7,9146,35388,54,10,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,UT,4434510,204600,1629720,2600190,,0,138321,,171068,194943,1212040,3699220,,3698226,3351628,742594,151788,1325041,2221961,,430,115386,,142664,147339,202966,3666341,1959857,61.1,,,1959172,75.6,1774200,78,352851,96.4,1717730,53.6,,,1717393,66.3,1560140,68.6,314977,86.1,149318,599746,968637,,29,,,,,149283,599712,968369,29,149143,599360,811612,25,15773,133514,165688,2,121646,7.1,,,,,121265,7.8,98192,14.9,77836,24.7,10589,110839,120,98,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,OR,7330455,402500,2910820,4017135,,0,173801,,200957,218743,956879,5626005,,5611935,5259031,1513088,232526,2052455,3336222,,4802,133389,,153846,156931,197510,5624811,2883495,68.4,,,2875401,78.8,2689449,80.3,712185,93,2649886,62.8,,,2644136,72.5,2478681,74,670375,87.5,226942,947197,1474595,,1152,,,,,226939,947193,1468856,1148,226138,944367,1307100,1076,50506,302466,316901,502,285297,10.8,,,,,284988,11.5,227557,17.9,177336,26.5,56089,227461,1606,141,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,IN,9125710,499600,3431700,5194410,,0,135553,,159959,176709,840504,7210543,,7210050,6789781,2151526,263256,2601645,4320221,,25421,107105,,126380,131477,198162,7189230,3614990,53.7,,,3614588,63.4,3392993,65.7,956901,88.1,3353683,49.8,,,3353525,58.8,3161137,61.2,919477,84.7,257934,1193222,1895034,,7493,,,,,257914,1193207,1894911,7493,257679,1192921,1703125,7412,29303,450520,435987,3667,351067,10.5,,,,,350559,11.1,304208,16.9,238289,25.9,71554,277411,1865,237,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,ME,2382950,132400,981640,1268910,,0,177275,,201104,217547,835346,1968998,,1968870,1853182,619533,122089,775508,1069825,,1576,146480,,166158,169183,217178,1977467,1029951,76.6,,,1029834,86.9,969752,88.5,294706,99.9,948372,70.6,,,948336,80,893960,81.6,270641,94.9,120032,357561,470422,,357,,,,,120012,357554,470413,357,119958,357499,416179,324,23148,122978,124359,156,102035,10.8,,,,,101956,11.4,90354,17.2,71939,26.6,22390,79045,471,129,,,,,,,,,,,,,,,,,,,,,,
05/10/2023,19,LA,10282120,330500,3807980,5164550,10100,0,221178,236516,262077,288729,1387560,6961453,6945414,6796682,6443990,2090638,202173,2685630,3705194,719,3970,149748,159763,173238,180952,282129,6941996,2924163,62.9,2915981,67.1,2833936,72.2,2656169,74.6,687335,92.8,2561641,55.1,2558038,58.8,2497575,63.7,2350247,66,647350,87.4,183620,984393,1390083,244,1599,183598,982648,1389956,1593,183582,982374,1329829,1547,183374,981633,1183540,1470,22545,308249,316290,238,1110217,43.3,1110101,43.4,1103756,44.2,1076600,45.8,767582,59.5,450792,69.6,486814,608975,14004,364,,320045,41.7,216649,48.1,180,160184,215901,84,363519,223481,140038,640590,328400,359506,8.3,356199,9.1,349934,9.8,184844,24.9
10/30/2021,43,AS,71820,600,20700,50520,,0,128966,,151019,165579,761128,65780,,65761,54440,5499,546,18015,47218,,1,118120,,138278,125510,58277,66056,35238,63.3,,,35226,74.1,29208,67.3,2908,30.8,30977,55.6,,,30970,65.1,25703,59.3,2653,28.1,555,8332,22090,,0,,,,,555,8331,22084,0,554,8316,16833,0,25,1122,1506,0,143,0.5,,,,,139,0.5,81,0.9,34,1.3,40,103,0,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,KS,91800,0,0,0,,0,3151,0,0,0,0,10567,0,0,0,0,0,1392,9175,,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,RI,1851895,79800,729400,1042695,,0,174812,,199667,216630,990075,1564114,,1563978,1461712,415053,55520,579763,927856,,975,147647,,168625,170987,221899,1605845,827389,78.1,,,827246,89.2,771472,90.2,195243,99.9,750690,70.9,,,750638,80.9,701008,82,179018,95.7,54818,270123,425514,,235,,,,,54817,270118,425469,234,54796,270030,375949,233,6324,80889,91721,84,75439,10,,,,,75309,10.7,64699,17.3,49914,27.9,17832,57274,331,2,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,MH,58310,11300,43500,3510,,0,99824,,116891,128162,589168,42528,,42485,41431,2394,2190,39284,1052,,2,72806,,85168,91063,24189,42582,24116,41.3,,,24083,48.3,23148,50.9,1322,13.4,20292,34.7,,,20281,40.7,20244,44.5,1155,11.7,2181,18086,24,,1,,,,,2178,18078,24,1,2172,18056,15,1,100,1055,0,0,105,0.5,,,,,105,0.5,43,0.9,10,0.9,102,3,0,0,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,MS,4113235,191700,1720120,2201415,,0,138207,,163131,180598,845140,2977710,,2977411,2804063,876532,75310,1204649,1695790,,1961,100052,,118084,123117,180100,2993856,1548479,52,,,1548239,61.4,1452004,63.8,418763,86,1359342,45.7,,,1359261,53.9,1281284,56.3,388704,79.9,75082,539393,744371,,496,,,,,75069,539382,744314,496,74995,539091,666720,478,16739,198288,173438,239,121552,8.9,,,,,121307,9.5,105641,13.8,78095,20.1,41297,79834,234,187,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,NJ,279900,0,0,0,,0,3151,0,0,0,0,41628,0,0,0,0,0,3578,38049,,1,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,NH,41750,0,0,0,,0,3071,0,0,0,0,9671,0,0,0,0,0,3401,6270,,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,KY,6387905,320100,2730200,3337605,,0,142981,,167830,184366,851081,4891252,,4890084,4613735,1409018,195250,1996887,2697587,,1528,109481,,128478,133160,187728,4922401,2565388,57.4,,,2564957,67.4,2414422,69.7,680901,90.7,2261057,50.6,,,2260983,59.4,2134388,61.6,614921,81.9,191509,898574,1169552,,1422,,,,,191478,898561,1169524,1420,191379,898341,1043303,1365,36922,279767,297511,721,250946,11.1,,,,,250640,11.7,212238,17.4,160268,26.1,63360,186174,1355,57,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,PR,5051450,200500,2113540,2737410,,0,158170,,177350,192733,743236,5011709,,5010042,4622215,1259400,135835,1958481,2916951,,442,156925,,175896,176356,185300,5041166,2621628,82.1,,,2620320,92,2412308,92,635331,93.5,2347657,73.5,,,2347249,82.4,2165671,82.6,569337,83.8,134618,896815,1316158,,66,,,,,134567,896750,1315866,66,134447,896405,1134760,59,22929,280052,266342,14,161004,6.9,,,,,160639,7.4,118976,10.6,75298,13.2,27627,133001,372,4,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,VT,22125,0,0,0,,0,3546,0,0,0,0,8010,0,0,0,0,0,1533,6476,,1,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,NY,32222585,1543400,12128340,18550845,,0,165638,,192107,208895,977584,27550651,,27547995,25785534,6312192,1175482,10036318,16328181,,10670,141623,,164238,167164,191502,27518752,14441832,74.2,,,14439945,86.1,13499899,87.5,3126104,94.8,12960521,66.6,,,12959703,77.3,12134925,78.7,2816519,85.4,1117773,4599129,7240873,,2746,,,,,1117629,4598947,7240395,2732,1116967,4597173,6418219,2566,175074,1329676,1310608,1161,718189,5.5,,,,,717188,5.9,601096,9.9,434014,15.4,151886,563409,2876,18,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,GU,251910,20500,76580,154830,,0,151965,,177950,195107,896892,255622,,255580,229368,35851,10359,80015,165207,,41,154205,,180543,177648,127643,256029,132072,79.7,,,132042,93.3,118039,91.4,16513,58.8,120972,73,,,120959,85.4,108815,84.3,15544,55.3,9777,37029,74166,,0,,,,,9776,37028,74155,0,9771,37015,62029,0,530,6329,8685,0,9536,7.9,,,,,9532,8.8,7098,16.4,4023,25.9,1031,8499,6,0,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,NV,4369890,218200,1568240,2583450,,0,141872,,166675,183031,881076,3636422,,3636364,3408727,922064,157713,1261881,2216463,,365,118060,,138697,142773,185910,3605120,1949931,63.3,,,1949829,74.4,1822332,76.3,451340,91,1629868,52.9,,,1629828,62.2,1532874,64.2,391792,79,155212,562688,911929,,39,,,,,155208,562684,911897,39,155168,562588,815080,38,24399,182078,185293,22,131320,8.1,,,,,131212,8.6,111163,14,85399,21.8,29965,101055,300,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,VA,259600,0,0,0,,0,3041,0,0,0,0,38184,0,0,0,0,0,4368,33815,,1,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,BP2,3650,0,0,0,,0,0,0,0,0,0,2817,0,0,0,0,0,688,2129,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,WY,743065,41200,339540,362325,,0,128389,,151423,166972,749216,568969,,568927,539534,180248,24687,246728,297035,,519,98308,,115937,121237,181740,564449,294093,50.8,,,294053,59.9,277702,62.4,86000,86.7,253968,43.9,,,253957,51.8,240993,54.2,78456,79.1,23079,106988,123812,,89,,,,,23077,106987,123804,89,23056,106969,110881,87,3581,39913,34922,40,30348,11.9,,,,,30292,12.6,25979,18.3,20020,25.5,6372,23832,122,22,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,GU,13000,0,0,0,,0,7842,0,0,0,0,1907,0,0,0,0,0,0,1907,,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,DE,1708865,78700,686680,943485,,0,175491,,203483,221875,904611,1290577,,1290342,1207878,398028,51831,485025,752189,,1532,132535,,153647,156828,210702,1265502,670177,68.8,,,669987,79.8,628277,81.6,190900,99.9,581483,59.7,,,581429,69.2,545861,70.9,168631,89.3,51358,211293,318327,,505,,,,,51349,211282,318293,505,51302,211170,282892,497,9332,68832,90194,273,50846,8.7,,,,,50787,9.3,45219,14,36092,21.4,9546,41234,62,4,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,MA,12061430,528800,4698720,6833910,,0,174993,,200464,217727,1031480,10425045,,10396389,9687602,2485475,345356,3933397,6145631,,661,151252,,172791,174876,212555,10447018,5523036,80.1,,,5506167,91.5,5123024,92.5,1238230,99.9,4798860,69.6,,,4787318,79.6,4458425,80.5,1055264,90.2,347647,1765400,2685631,,182,,,,,347638,1765392,2674106,182,346430,1760099,2351743,153,69537,474779,510893,55,426386,8.9,,,,,425875,9.6,347460,15.4,260255,24.7,97282,327975,999,130,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,NC,295625,0,0,0,,0,2819,0,0,0,0,50570,0,0,0,0,0,4680,45873,,17,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,AK,1155265,75100,455220,624945,,0,157921,,189737,209453,1261370,871548,,869297,810010,176269,36495,333574,500862,,617,119138,,142771,146857,192459,867313,434722,59.4,,,433365,71.2,401981,72.9,81428,88.9,385083,52.6,,,384210,63.1,357288,64.8,75336,82.3,34031,145214,205764,,74,,,,,34029,145210,204897,74,33894,144824,178501,69,3223,41599,30483,31,53629,13.9,,,,,53441,15,38351,22.7,23503,31.2,14424,39036,162,7,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,BP2,268950,13700,113680,141570,,0,0,,0,0,0,240085,,240083,240083,7146,12118,97288,130649,,30,0,,0,0,0,240085,127285,0,,,127283,0,127283,0,3574,0,120988,0,,,120987,0,120987,0,3519,0,12084,45999,62905,,0,,,,,12083,45999,62905,0,12083,45999,62905,0,173,1689,1657,0,3468,2.9,,,,,3468,2.9,1227,4.4,217,6.2,1211,2228,9,20,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,OK,124700,0,0,0,,0,3151,0,0,0,0,31091,0,0,0,0,0,676,30415,,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,LA,141675,0,0,0,,0,3048,0,0,0,0,33218,0,0,0,0,0,544,32673,,1,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,IA,4714875,238200,1855860,2620815,,0,149438,,176173,194169,852670,3730247,,3730184,3504435,1154497,150574,1457591,2121690,,392,118230,,139379,144321,208787,3727913,1881208,59.6,,,1881119,70.3,1762624,72.6,520346,94.1,1752463,55.5,,,1752437,65.5,1647024,67.8,496178,89.7,147725,675867,928627,,244,,,,,147723,675862,928608,244,147644,675674,823463,243,13643,260267,222159,109,216874,12.4,,,,,216671,13.2,185589,19.8,145722,29.4,59546,156551,776,1,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,AZ,194225,0,0,0,,0,2668,0,0,0,0,25581,0,0,0,0,0,3255,22326,,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,43,ID,2477020,132200,986360,1358460,,0,138608,,0,185009,852176,1716150,,0,1714903,562236,69443,679124,965195,,2388,96032,,0,128086,193428,1725574,876182,49,,,0,0,873684,65.3,257921,88.7,783543,43.8,,,0,0,781856,58.4,240376,82.7,68916,301940,412096,,591,,,,,0,0,0,0,68894,301917,410460,585,11335,110363,118425,253,100558,12.8,,,,,100556,12.9,84980,19.3,65600,27.3,22488,77664,384,22,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,MO,152425,0,0,0,,0,2484,0,0,0,0,48260,0,0,0,0,0,6076,42184,,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/29/2021,43,NJ,15078635,744800,5797740,8536095,,0,169763,,197925,217158,1021910,12258776,,12257857,11373656,2895416,456027,4624887,7177460,,402,138015,,160899,163800,196228,12621791,6653171,74.9,,,6652299,87.3,6174168,88.9,1452094,98.4,5887103,66.3,,,5886886,77.3,5470856,78.8,1294051,87.7,460694,2142683,3283529,,197,,,,,460631,2142648,3283410,197,460408,2142082,2868184,182,86514,601950,605531,56,498280,8.5,,,,,497486,9.1,412908,14.6,290602,22.5,133414,362281,2582,3,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,IN,164450,0,0,0,,0,2443,0,0,0,0,33635,0,0,0,0,0,86,33549,,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/29/2021,43,DE,1698295,78400,677580,942315,,0,174405,,202224,220503,899016,1290456,,1290221,1207757,397943,51829,484967,752128,,1532,132522,,153633,156812,210657,1265146,669987,68.8,,,669797,79.8,628088,81.5,190823,99.9,581433,59.7,,,581379,69.2,545813,70.9,168617,89.3,51350,211273,318305,,505,,,,,51341,211262,318271,505,51294,211150,282872,497,9332,68824,90188,273,50724,8.7,,,,,50665,9.3,45116,14,36014,21.4,9492,41167,61,4,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,OH,359850,0,0,0,,0,3079,0,0,0,0,50609,0,0,0,0,0,23429,27180,,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,AS,6250,0,0,0,,0,11223,0,0,0,0,779,0,0,0,0,0,0,779,,0,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,AK,45250,0,0,0,,0,6186,0,0,0,0,11427,0,0,0,0,0,562,10864,,1,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,MS,58075,0,0,0,,0,1951,0,0,0,0,11177,0,0,0,0,0,3097,8021,,59,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/26/2020,52,SD,28250,0,0,0,,0,3193,0,0,0,0,13434,0,0,0,0,0,3569,9865,,0,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
10/29/2021,43,OH,16474045,788200,6583860,9101985,,0,140935,,164729,180813,805057,12929897,,12929623,12202385,3939206,514965,4873599,7524471,,16862,110615,,129287,133929,192502,12798468,6513172,55.7,,,6512919,65.1,6131757,67.3,1805808,88.2,6052062,51.8,,,6051964,60.5,5712882,62.7,1725240,84.3,498003,2235628,3313831,,4600,,,,,497992,2235622,3313750,4600,497783,2235120,2975468,4511,87157,779131,856658,2294,599267,9.9,,,,,598300,10.5,518594,15.6,410558,23.8,113608,482482,3012,165,,,,,,,,,,,,,,,,,,,,,,
