system:index,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,date,mean,system:time_start,.geo
26_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-27,67.41374513027561,1643241600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-27,77.52012541693907,1643241600000,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-28,72.65148342344098,1643328000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-28,67.23265865040268,1643328000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-28,73.03783786377613,1643328000000,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-29,75.5720768706252,1643414400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-29,66.36094464929934,1643414400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0000000000000000001f,121375681,479216672,41860,H6,075,00277302,488,C,06075,+37.7272391,-123.0322294,06,41884,G4020,San Francisco,San Francisco County,06,2022-01-29,79.16205712628025,1643414400000,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000021,1857233047,225282636,41860,H1,013,01675903,488,A,06013,+37.9194790,-121.9515431,06,36084,G4020,Contra Costa,Contra Costa County,06,2022-01-30,81.58444814525384,1643500800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000023,1909598013,216923745,41860,H1,001,01675839,488,A,06001,+37.6471385,-121.9124880,06,36084,G4020,Alameda,Alameda County,06,2022-01-30,68.49137522988909,1643500800000,"{""type"":""MultiPoint"",""coordinates"":[]}"
