"","X","hosp","week","year","Location","temp","inverse_temp","humid_smooth","odds_frequency","incident","time","t","humid_smooth_mult","pop_size_2023","hosp_per_100k","date","mean_indoor"
"600",600,565,28,2022,"MI",21.5577277424,6.01094401497224,60.6740136793061,1.77291938688148,0.00189146682248779,2022.53846153846,28,0,10083356,5.60329318929134,2019-07-14,77.5231513093431
"601",601,696,29,2022,"MI",23.6649524265317,3.90371933084047,63.6087389678174,2.39730375771139,0.00210885476356614,2022.55769230769,29,0,10083356,6.90246382256066,2019-07-21,77.1338895250165
"602",602,857,30,2022,"MI",23.5089019956086,4.05976976176366,66.2306042572605,3.38459200455362,0.00245784571459475,2022.57692307692,30,0,10083356,8.49915444818174,2019-07-28,78.7449562733778
"603",603,908,31,2022,"MI",22.8141225241076,4.75454923326457,66.2983494701664,4.06522208404773,0.00591023464806756,2022.59615384615,31,0,10083356,9.00493843517972,2019-08-04,72.0386771318826
"604",604,1039,32,2022,"MI",23.6672977469421,3.90137401043008,67.4903830392395,4.99599366849519,0.00645529127405597,2022.61538461538,32,0,10083356,10.304109068449,2019-08-11,62.3313245124545
"605",605,978,33,2022,"MI",19.6120922716955,7.9565794856767,68.9678889780242,5.67597372779313,0.00730712406993596,2022.63461538462,33,0,10083356,9.69915175066714,2019-08-18,62.2016388289923
"606",606,1301,34,2022,"MI",21.8338631120163,5.7348086453559,67.9256337279357,6.52990852650066,0.00417215591052555,2022.65384615385,34,0,10083356,12.9024503349877,2019-08-25,68.7889501322104
"607",607,1139,35,2022,"MI",22.1953914080291,5.37328034934306,68.4437721769674,6.66127875539728,0.00330128183513504,2022.67307692308,35,0,10083356,11.2958423762882,2019-09-01,59.5833275443394
"608",608,968,36,2022,"MI",21.1055279784991,6.46314377887306,68.7913628759233,6.79731426717713,0.00199411121984915,2022.69230769231,36,0,10083356,9.59997841988322,2019-09-08,59.0876745338409
"609",609,998,37,2022,"MI",19.7105657806588,7.85810597671338,68.6662509220924,6.30783573109757,0.006386431924715,2022.71153846154,37,0,10083356,9.89749841223497,2019-09-15,74.3100730291254
"610",610,1250,38,2022,"MI",20.881517863734,6.68715389363818,68.8267962737155,5.87618155311911,0.0102144233196434,2022.73076923077,38,0,10083356,12.3966663479897,2019-09-22,78.9466058626487
"611",611,1150,39,2022,"MI",12.038707493971,15.5299642634012,66.6665830759514,5.10896072539014,0.014448992313009,2022.75,39,0,10083356,11.4049330401505,2019-09-29,72.3838660733693
"612",612,827,40,2022,"MI",13.1937453098787,14.3749264474935,65.3653449568988,4.49576235236695,0.014246579544879,2022.76923076923,40,0,10083356,8.20163445582998,2019-10-06,88.5203813551338
"613",613,867,41,2022,"MI",11.3622379404041,16.2064338169681,64.3110211795806,3.65761048808086,0.0151120652026303,2022.78846153846,41,0,10083356,8.59832777896565,2019-10-13,107.713336803756
"614",614,887,42,2022,"MI",6.04371303523416,21.5249587221381,64.8138470321313,3.04127992530822,0.015578477377307,2022.80769230769,42,0,10083356,8.79667444053349,2019-10-20,118.604085170911
"615",615,988,43,2022,"MI",13.783905058115,13.7847666992572,66.3484811975046,2.3739890053658,0.0152375194660719,2022.82692307692,43,0,10083356,9.79832508145106,2019-10-27,123.848091190608
"616",616,837,44,2022,"MI",10.7243073092199,16.8443644481523,66.3356712507379,1.89583282990183,0.0136959030968129,2022.84615384615,44,0,10083356,8.3008077866139,2019-11-03,135.814113792471
"617",617,666,45,2022,"MI",12.1740642481016,15.3946075092706,68.2556677102762,1.49427948817158,0.0120521381968464,2022.86538461538,45,0,10083356,6.60494383020891,2019-11-10,133.134130394766
"618",618,635,46,2022,"MI",2.68487558766665,24.8837961697056,69.1067181633195,1.19052790690357,0.0100324402576549,2022.88461538462,46,0,10083356,6.29750650477877,2019-11-17,134.742835737873
"619",619,817,47,2022,"MI",-2.13853646641564,29.7072082237878,67.509581111425,0.86965177835701,0.00795485815106266,2022.90384615385,47,0,10083356,8.10246112504607,2019-11-24,128.286640199791
"620",620,766,48,2022,"MI",3.72292459724579,23.8457471601264,71.4605700285684,0.630770811415403,0.00652183657901198,2022.92307692308,48,0,10083356,7.59667713804809,2019-12-01,130.832147784572
"621",621,887,49,2022,"MI",2.25446733036053,25.3142044270117,71.4660433274915,0.494686079428397,0.00587397026677757,2022.94230769231,49,0,10083356,8.79667444053349,2019-12-08,136.899862518711
"622",622,918,50,2022,"MI",0.6705890578844,26.8980826994878,71.7450317722799,0.383081871011902,0.00627046524325167,2022.96153846154,50,0,10083356,9.10411176596363,2019-12-15,134.185308696367
"623",623,948,51,2022,"MI",-2.24644459787349,29.8151163552457,77.1943397084269,0.480912216763848,0.00567119386310139,2022.98076923077,51,0,10083356,9.40163175831539,2019-12-22,106.269490306444
"624",624,857,52,2022,"MI",-6.1500677397656,33.7187394971378,78.9491349252514,0.593635797593665,0.00428289946323425,2023,52,0,10083356,8.49915444818174,2019-12-29,121.361562782976
"625",625,1049,53,2022,"MI",6.6588351352246,20.9098366221476,78.2602264282401,0.630226460046033,0.00363685132873089,2023.01923076923,53,0,10083356,10.403282399233,NA,100
"626",626,938,2,2023,"MI",0.344082881183992,27.2245888761882,80.326894647671,0.668536888417174,0.00299080319422752,2023.03846153846,54,0,10083356,9.30245842753147,2019-01-13,114.231370404972
"627",627,545,3,2023,"MI",0.856335259710931,26.7123364976613,78.0214751881619,0.620539447618756,0.00292012566715551,2023.05769230769,55,0,10083356,5.40494652772351,2019-01-20,127.399206067823
"628",628,514,4,2023,"MI",-1.23075018475971,28.7994219421319,74.9862788663777,0.575226199363403,0.00236538311252721,2023.07692307692,56,0,10083356,5.09750920229336,2019-01-27,119.615613002243
"629",629,454,5,2023,"MI",-7.41413711948918,34.9828088768614,73.6234134453488,0.547084614811828,0.00190792959539792,2023.09615384615,57,0,10083356,4.50246921758986,2019-02-03,131.050586429466
"630",630,393,6,2023,"MI",-0.197347368057783,27.76601912543,70.8100831432688,0.964525875857896,0.0015651865642087,2023.11538461538,58,0,10083356,3.89751189980796,2019-02-10,126.129616145952
"631",631,565,7,2023,"MI",1.83779640090186,25.7308753564703,69.4029997091088,1.40178718037366,0.00143464140312014,2023.13461538462,59,0,10083356,5.60329318929134,2019-02-17,124.610554009769
"632",632,514,8,2023,"MI",-0.150356614778224,27.7190283721504,70.9929366687663,2.08942743299636,0.00119639400480024,2023.15384615385,60,0,10083356,5.09750920229336,2019-02-24,129.222756807617
"633",633,484,9,2023,"MI",0.580980766995479,26.9876909903767,71.0897646416496,2.68709074440496,0.00109583224738535,2023.17307692308,61,0,10083356,4.79998920994161,2019-03-03,135.596658761384
"634",634,514,10,2023,"MI",0.441947641008187,27.126724116364,69.7489459187833,3.57145971202654,0.00105037780410939,2023.19230769231,62,0,10083356,5.09750920229336,2019-03-10,127.11122532705
"635",635,625,11,2023,"MI",-0.186666825783187,27.7553385831554,68.9438271143229,4.24547569086139,0.00111864211346565,2023.21153846154,63,0,10083356,6.19833317399485,2019-03-17,125.036137261022
"636",636,696,12,2023,"MI",2.236014563752,25.3326571936202,66.0670422032375,5.15261757006822,0.00319886884221218,2023.23076923077,64,0,10083356,6.90246382256066,2019-03-24,113.256689454049
"637",637,807,13,2023,"MI",3.33535760051997,24.2333141568522,62.1496760460579,4.94825260585028,0.00316191024760671,2023.25,65,0,10083356,8.00328779426215,2019-03-31,105.051639611815
"638",638,585,14,2023,"MI",7.87513636211389,19.6935353952583,61.8451377598291,4.75702753571717,0.00277153095986428,2023.26923076923,66,0,10083356,5.80163985085918,2019-04-07,113.123964292502
"639",639,424,15,2023,"MI",13.4114697078526,14.1572020495196,61.5593350131499,4.2091386185264,0.000930278900530065,2023.28846153846,67,0,10083356,4.20494922523811,2019-04-14,111.33861928366
"640",640,524,16,2023,"MI",10.4228548883726,17.1458168689996,62.9259763124879,3.75647134870323,0.000963832544111957,2023.30769230769,68,0,10083356,5.19668253307728,2019-04-21,73.0368331748242
"641",641,595,17,2023,"MI",5.92916369035626,21.639508067016,64.1273129969482,3.52122349841771,0.00159285592349742,2023.32692307692,69,0,10083356,5.9008131816431,2019-04-28,86.8855282728085
"642",642,474,18,2023,"MI",7.88148769276459,19.6871840646076,63.4002614208507,3.30814899116606,0.00162988063365675,2023.34615384615,70,0,10083356,4.70081587915769,2019-05-05,93.1069671318515
"643",643,413,19,2023,"MI",15.7410490707854,11.8276226865868,61.3217277680139,2.60091892327536,0.00404737350534613,2023.36538461538,71,0,10083356,4.0958585613758,2019-05-12,84.6469120211074
"644",644,313,20,2023,"MI",14.0117471520128,13.5569246053594,56.0778342262398,2.09314511304298,0.00371009237989763,2023.38461538462,72,0,10083356,3.10412525353662,2019-05-19,70.1994349523386
"645",645,262,21,2023,"MI",14.9455708222624,12.6231009351098,50.4696178980878,1.42949490774895,0.00337281125445312,2023.40384615385,73,0,10083356,2.59834126653864,2019-05-26,77.9865853620809
"646",646,232,22,2023,"MI",21.4757923923952,6.09287936497702,50.3643520694369,1.00031667000506,0.0030355301290086,2023.42307692308,74,0,10083356,2.30082127418689,2019-06-02,65.665396874168
"647",647,192,23,2023,"MI",19.659732123656,7.90893963371623,51.0537371850507,0.845545698269815,0.00269824900356409,2023.44230769231,75,0,10083356,1.90412795105122,2019-06-09,80.6202541403742
"648",648,151,24,2023,"MI",17.0100064877211,10.5586652696511,55.3757139733159,0.71300496276991,0.00236096787811559,2023.46153846154,76,0,10083356,1.49751729483716,2019-06-16,78.0557251427204
"649",649,151,25,2023,"MI",21.5248621588773,6.04380959849495,61.9007226937943,0.516110956620758,0.00202368675267107,2023.48076923077,77,0,10083356,1.49751729483716,2019-06-23,75.2729810039869
"650",650,101,26,2023,"MI",21.5779690727094,5.99070268466285,66.1993400102032,0.359813076537273,0.00168640562722656,2023.5,78,0,10083356,1.00165064091757,2019-06-30,73.2780256780517
"651",651,91,27,2023,"MI",23.5985548450958,3.97011691227644,68.1533521859096,0.297253006245294,0.00134912450178204,2023.51923076923,79,0,10083356,0.90247731013365,2019-07-07,73.5855113737812
"652",652,91,28,2023,"MI",21.1347400470136,6.43393171035861,69.4658478513676,0.240196080333763,0.00101184337633753,2023.53846153846,80,0,10083356,0.90247731013365,2019-07-14,77.5231513093431
"653",653,50,29,2023,"MI",21.4313285383411,6.13734321903116,68.7476135566233,0.212225680864058,0.000674562250889028,2023.55769230769,81,0,10083356,0.495866653919588,2019-07-21,77.1338895250165
"654",654,101,30,2023,"MI",22.7420407791563,4.82663097821592,69.1823462322238,0.18548909928649,0.000337281125444514,2023.57692307692,82,0,10083356,1.00165064091757,2019-07-28,78.7449562733778
"655",655,192,31,2023,"MI",22.0909038470637,5.47776791030849,69.7087613698726,0.182114694721772,0,2023.59615384615,83,0,10083356,1.90412795105122,2019-08-04,72.0386771318826
"656",656,151,32,2023,"MI",20.8974060698908,6.67126568748143,70.3400389295358,0.198568601603966,0,2023.61538461538,84,0,10083356,1.49751729483716,2019-08-11,62.3313245124545
"657",657,222,33,2023,"MI",19.889715810919,7.67895594645319,70.5135467610645,0.207674533564032,0,2023.63461538462,85,0,10083356,2.20164794340297,2019-08-18,62.2016388289923
"658",658,222,34,2023,"MI",22.3907653347961,5.17790642257615,70.7253599517808,0.216919886455881,0,2023.65384615385,86,0,10083356,2.20164794340297,2019-08-25,68.7889501322104
"659",659,363,35,2023,"MI",17.6587743555678,9.90989740180444,71.7065780825398,0.25678814029615,0,2023.67307692308,87,0,10083356,3.59999190745621,2019-09-01,59.5833275443394
"660",660,353,36,2023,"MI",22.741772655613,4.82689910175923,72.2516116002583,0.299357172284511,0,2023.69230769231,88,0,10083356,3.50081857667229,2019-09-08,59.0876745338409
"661",661,403,37,2023,"MI",16.310332178855,11.2583395785172,72.4813733792851,0.30339781908196,0,2023.71153846154,89,0,10083356,3.99668523059188,2019-09-15,74.3100730291254
"662",662,524,38,2023,"MI",17.4812740842078,10.0873976731645,74.5703423048876,0.307463674893917,0,2023.73076923077,90,0,10083356,5.19668253307728,2019-09-22,78.9466058626487
"663",663,615,39,2023,"MI",16.9558035058791,10.6128682514931,73.264460089809,0.324049702285512,0,2023.75,91,0,10083356,6.09915984321093,2019-09-29,72.3838660733693
"664",664,373,40,2023,"MI",19.3878224045437,8.18084935282854,74.0719018904316,0.341061945601082,0.0172696344301032,2023.76923076923,92,0,10083356,3.69916523824013,2019-10-06,88.5203813551338
"665",665,484,41,2023,"MI",9.29824379021142,18.2704279671608,74.7909480690137,0.309682997095659,0.0167011531332622,2023.78846153846,93,0,10083356,4.79998920994161,2019-10-13,107.713336803756
"666",666,565,42,2023,"MI",10.0862597046044,17.4824120527678,72.7296380746269,0.279738920450342,0.0144284007199297,2023.80769230769,94,0,10083356,5.60329318929134,2019-10-20,118.604085170911
"667",667,383,43,2023,"MI",13.0815728017323,14.4870989556399,71.9688579822736,0.251289772310818,0.0113472475866675,2023.82692307692,95,0,10083356,3.79833856902404,2019-10-27,123.848091190608
"668",668,434,44,2023,"MI",5.21325915418105,22.3554126031912,70.2906946071313,0.281358031088933,0.00835356413003734,2023.84615384615,96,0,10083356,4.30412255602202,2019-11-03,135.814113792471
"669",669,313,45,2023,"MI",7.8914332665256,19.6772384908466,68.8292851759187,0.296370557850288,0.0102684938570351,2023.86538461538,97,0,10083356,3.10412525353662,2019-11-10,133.134130394766
"670",670,353,46,2023,"MI",7.10635116566747,20.4623205917047,68.4739796394698,0.311739031640302,0.00818295179151509,2023.88461538462,98,0,10083356,3.50081857667229,2019-11-17,134.742835737873
"671",671,474,47,2023,"MI",3.03804557607815,24.5306261812941,72.1678219746708,0.366024669324988,0.00707289599280197,2023.90384615385,99,0,10083356,4.70081587915769,2019-11-24,128.286640199791
"672",672,655,48,2023,"MI",-1.18481918189343,28.7534909392656,72.7486796543481,0.424997447659177,0.00647565835864779,2023.92307692308,100,0,10083356,6.4958531663466,2019-12-01,130.832147784572
"673",673,655,49,2023,"MI",2.37678590827168,25.1918858491005,73.1481163630524,0.379777258936743,0.00455971524855908,2023.94230769231,101,0,10083356,6.4958531663466,2019-12-08,136.899862518711
"674",674,776,50,2023,"MI",2.8653244769244,24.7033472804478,77.2840999407505,0.33733878826406,0.00407137804650742,2023.96153846154,102,0,10083356,7.695850468832,2019-12-15,134.185308696367
"675",675,958,51,2023,"MI",2.20769870951156,25.3609730478607,77.8203357472838,0.313637223945308,0.00354397108857422,2023.98076923077,103,0,10083356,9.5008050890993,2019-12-22,106.269490306444
"676",676,968,52,2023,"MI",6.52070200075465,21.0479697566176,78.9380723672149,0.426933900266541,0.0030249356163593,2024,104,0,10083356,9.59997841988322,2019-12-29,121.361562782976
"677",677,958,1,2024,"MI",-0.964954484091553,28.5336262414638,81.8060889262509,1.01816359942308,0.00217833095386569,2024.01923076923,105,0,10083356,9.5008050890993,2019-01-06,121.599086521602
"678",678,988,53,2023,"MI",1.40575013875765,26.1629216186146,81.4554587085428,0.671816868207755,0.00217833095386569,2024.01923076923,106,0,10083356,9.79832508145106,NA,100
"679",679,817,2,2024,"MI",-0.30795169654275,27.876623453915,81.5295278667609,1.38057322875046,0.00185892016755726,2024.03846153846,107,0,10083356,8.10246112504607,2019-01-13,114.231370404972
"680",680,645,3,2024,"MI",-12.4598126148188,40.028484372191,82.4452424995777,1.90163050960256,0.00160638757924002,2024.05769230769,108,0,10083356,6.39667983556268,2019-01-20,127.399206067823
"681",681,474,4,2024,"MI",-1.48478029388093,29.0534520512531,82.4045718299097,2.34359383779822,0.00140746741168276,2024.07692307692,109,0,10083356,4.70081587915769,2019-01-27,119.615613002243
"682",682,585,5,2024,"MI",0.825297279827634,26.7433744775446,78.6820297110563,2.94438481954501,0.00124889388765426,2024.09615384615,110,0,10083356,5.80163985085918,2019-02-03,131.050586429466
"683",683,534,6,2024,"MI",3.16918495018931,24.3994868071829,74.7309765284573,2.74534357900174,0.0012974187038516,2024.11538461538,111,0,10083356,5.2958558638612,2019-02-10,126.129616145952
"684",684,464,7,2024,"MI",-1.44662701740899,29.0152987747812,68.4210420707805,2.56542536122392,0.00116971653169065,2024.13461538462,112,0,10083356,4.60164254837378,2019-02-17,124.610554009769
"685",685,484,8,2024,"MI",1.1071085959518,26.4615631614204,66.6353529012983,2.43740256430167,0.00106215359167755,2024.15384615385,113,0,10083356,4.79998920994161,2019-02-24,129.222756807617
"686",686,504,9,2024,"MI",3.9819145563853,23.5867572009869,66.0338136325913,2.31825485419803,0.000970711172780191,2024.17307692308,114,0,10083356,4.99833587150945,2019-03-03,135.596658761384
"687",687,524,10,2024,"MI",8.1562251538094,19.4124466035628,65.2178223232352,2.00331045509852,0.000862167881821077,2024.19230769231,115,0,10083356,5.19668253307728,2019-03-10,127.11122532705
"688",688,222,11,2024,"MI",7.39555519340687,20.1731165639653,64.3634772929513,1.74296805694026,0.000790603954803514,2024.21153846154,116,0,10083356,2.20164794340297,2019-03-17,125.036137261022
"689",689,202,12,2024,"MI",-0.383401999253026,27.9520737566252,64.7183965298067,1.47385666885782,0.000716258055424997,2024.23076923077,117,0,10083356,2.00330128183514,2019-03-24,113.256689454049
"690",690,252,13,2024,"MI",3.92000185626936,23.6486699011028,62.8302960034734,1.25283228546268,0.000630970107950415,2024.25,118,0,10083356,2.49916793575472,2019-03-31,105.051639611815
"691",691,282,14,2024,"MI",5.15776306906142,22.4109086883108,62.645688369075,0.846218229880042,0.000709652437798114,2024.26923076923,119,0,10083356,2.79668792810648,2019-04-07,113.123964292502
